NUVA,label,comment,abstract,instanceOf
VAC0652,CONVIDECIA,"Vaccin anti-covid 19 à vecteur viral non réplicatif, adénovirus 5 codant la protéine de pointe du SARS-CoV-2",False,VAC1176
VAC0653,"Vaccin Hépatite A et B enfant, sans précision","Vaccin combiné contre les hépatites A et B, dose pédiatrique",True,
VAC0654,"Vaccin Hépatite A et B adulte, sans précision","Vaccin combiné contre les hépatites A et B, dose adulte",True,
VAC0655,"Vaccin Diphtérie, sans précision","Vaccin diphtérique (anatoxine, dose non précisée)",True,
VAC0656,"SPIKEVAX 0,2 mg/mL MODERNA","Vaccin anti-covid 19 à ARNm, dosé à 100 microgrammes",False,VAC1210
VAC0657,Chinese-WIBP-Vero-Inactivated-Covid,Vaccin anti-covid 19 à virus entier inactivé (culture sur cellules Vero),False,VAC1124
VAC0658,COMIRNATY 30 µg BIONTECH-PFIZER,"Vaccin à ARNm contre la covid 19, à partir de l'âge de 12 ans, 30 microgrammes",False,VAC1150
VAC0659,ZIFIVAX ANHUI COVID-19 VACCINE,Vaccin anti-covid 19 à sous-unité protéique,False,VAC1138
VAC0660,Chinese-IMB-Inactivated-Covid,Vaccin anti-covid 19 à virus entier inactivé (culture sur cellules Vero),False,VAC1124
VAC0661,Inovio-DNA-Covid,Vaccin anti-covid 19 à ADN plasmidique,False,VAC1128
VAC0662,Osaka-DNA-covid / AG0301-COVID19,Vaccin anti-covid 19 à ADN plasmidique,False,VAC1128
VAC0663,Cadila-DNA-covid,Vaccin anti-covid 19 à ADN plasmidique,False,VAC1128
VAC0664,GX-19-DNA-Covid,Vaccin anti-covid 19 à ADN plasmidique,False,VAC1128
VAC0665,COVAXIN BHARAT BIOTECH COVID-19 VACCINE,"Vaccin anti-covid 19 à virus entier inactivé, adjuvé (adjuvant : molécule de la classe des imidazoquinoléines agoniste des TLR 7 et 8 adsorbée sur hydroxyde d’aluminium). Autres noms : BBV152, Bharat Inactivated Covid Vaccine",False,VAC1119
VAC0666,JCOVDEN (former name: JANSSEN COVID-19 VACCINE),Vaccin anti-covid 19 à vecteur viral non réplicatif (adénovirus),False,VAC1185
VAC0667,NUVAXOVID,"Vaccin anti-covid 19 à sous-unité protéique, protéine de pointe recombinante dans des nanoparticules, avec adjuvant (Matrix M). Autre nom : NOVAVAX NVX-CoV2373 COVID-19 Vaccine",False,VAC1129
VAC0668,Kentucky-RBD-Covid,Vaccin anti-covid 19 à sous-unité protéique,False,VAC1138
VAC0669,Arcturus-RNA-Covid,"Vaccin anti-covid 19 à ARNm codant la protéine de pointe du SARS-CoV-2, en cours d'essai clinique",False,VAC1166
VAC0670,SPOUTNIK V,"Vaccin anti-covid 19 à vecteur viral non réplicatif, adénovirus codant la protéine de pointe du SARS-CoV-2",False,VAC1143
VAC0671,Clover-Spike-SCB-2019-Covid,"Vaccin anti-covid 19 à sous-unité protéique, protéine de pointe recombinante, avec adjuvant sans précision",False,VAC1113
VAC0672,Vaxine-Spike-Covid,"Vaccin anti-covid 19 à sous-unité protéique, protéine de pointe recombinante, avec adjuvant (Advax)",False,VAC1113
VAC0673,Queensland-Spike-MF59-Covid,"Vaccin anti-covid 19 à sous-unité protéique, protéine de pointe recombinante, avec adjuvant (MF59)",False,VAC1113
VAC0674,Pasteur-MSD Measles vector Covid,"Vaccin anti-covid 19 à vecteur viral réplicatif, virus de la rougeole codant la protéine de pointe du SARS-CoV-2",False,VAC1187
VAC0675,Imperial-College-RNA-Covid,"Vaccin anti-covid 19 à ARNm codant la protéine de pointe du SARS-CoV-2, en cours d'essai clinique",False,VAC1166
VAC0676,Curevac-RNA-Covid,"Vaccin anti-covid 19 à ARNm codant la protéine de pointe du SARS-CoV-2, en cours d'essai clinique",False,VAC1166
VAC0677,Chinese-PLA-ARN-Covid,"Vaccin anti-covid 19 à ARNm codant la protéine de pointe du SARS-CoV-2, en cours d'essai clinique",False,VAC1166
VAC0678,Medicago-VLP-Covid,"Vaccin anti-covid 19 à VLP, protéine de pointe recombinante, avec adjuvant",False,VAC1106
VAC0679,MEDIGEN-S-2P-CpH1018-COVID,"Vaccin anti-covid 19 à sous-unité protéique, protéine de pointe du SARS-CoV-2 recombinante, S-2P et CpG1018",False,VAC1144
VAC0680,COVILO SINOPHARM COVID-19 VACCINE,"Vaccin anti-covid 19 à virus entier inactivé, cultivé sur cellules Vero - Autres noms : SINOPHARM BBIBP-CorV COVID-19 ; COVID-19 Vaccine BIBP ; Hayat-vax",False,VAC1119
VAC0681,GRAd-COV2 COVID-19 Vaccine ReiThera,"Vaccin anti-covid 19 à vecteur viral non réplicatif, adénovirus codant la protéine de pointe du SARS-CoV-2",False,VAC1143
VAC0682,FLUQUADRI,"Vaccin contre la grippe saisonnière inactivé quadrivalent, à antigène de surface",False,VAC0938
VAC0683,EPIVACCORONA,"Vaccin anti-covid 19 à sous-unité protéique, protéine de pointe du SARS-CoV-2 recombinante",False,VAC1043
VAC0684,QazVac,"Vaccin anti-covid 19 à virus entier inactivé, adjuvé (adjuvant: hydroxyde d’aluminium)",False,VAC1124
VAC0685,VIDPREVTYN BETA,"Vaccin anti-covid 19 à sous-unité protéique, protéine de pointe du SARS-CoV-2 recombinante, avec adjuvant ASO3. Autre nom : Sanofi-GSK Recombinant COVID-19 Vaccine.",False,VAC1043
VAC0686,MULTI-PEPTIDE-pVAC-COVID,"Vaccin anti-covid 19 à sous-unité protéique, protéine de pointe du SARS-CoV-2 recombinante, adaptés aux molécules du complexe majeur d'histocompatibilité II humain",False,VAC1043
VAC0687,UB-612 COVID-19 Vaccine,"Vaccin anti-covid 19 à sous-unité protéique, protéine de pointe du SARS-CoV-2 recombinante (S1 et S2 de la protéine Spike et protéines M et N du SARS-CoV-2)",False,VAC1043
VAC0688,Chinese-Influenza-intranasal-covid,"Vaccin anti-covid 19 à vecteur viral réplicatif (virus influenza), protéine recombinante RBD, par spray intranasal",False,VAC1173
VAC0689,CHINESE-RECOMBINANT-Sf9-COVID,"Vaccin anti-covid 19 à sous-unité protéique, protéine de pointe du SARS-CoV-2 recombinante, exprimées par Baculovirus cultivés sur cellules Sf9",False,VAC1043
VAC0690,Chinese-Ad5-nCoV-covid,"Vaccin anti-covid 19 à vecteur viral non réplicatif, adénovirus 5 codant la protéine de pointe du SARS-CoV-2",False,VAC1176
VAC0691,FINLAY-FR-1,"Vaccin anti-covid 19 à sous-unité protéique, protéine de pointe du SARS-CoV-2 recombinante",False,VAC1043
VAC0692,COVAXX,Vaccin anti-covid 19 à sous-unité protéique,False,VAC1138
VAC0693,VXA-CoV2-1-Covid,"Vaccin anti-covid 19 à vecteur viral non réplicatif, adénovirus 5 codant la protéine de pointe du SARS-CoV-2), avec adjuvants, en comprimé",False,VAC1176
VAC0694,LMU-MVA-SARS-2-S-Covid,"Vaccin anti-covid 19 à vecteur non réplicatif, vaccine Ankara modifiée codant la protéine de pointe du SARS-CoV-2",False,VAC1189
VAC0695,RBD-HBsAg-VLPs-Covid,"Vaccin anti-covid 19 à VLP, protéine de pointe recombinante. L'antigène RBD du SARS-Cov-2 est conjugué à l'antigène HBs du virus de l'hépatite B",False,VAC1106
VAC0696,KCONVAC MINHAI COVID-19 VACCINE,Vaccin anti-covid 19 à virus entier inactivé (culture sur cellules Vero),False,VAC1124
VAC0697,V590 (COVID-19 Vaccine),"Vaccin anti-covid 19 à vecteur viral réplicatif, virus de la stomatite vésiculaire codant la protéine de pointe du SARS-CoV-2",False,VAC1190
VAC0698,hAd5-COVID-19,"Vaccin anti-covid 19 à vecteur viral non réplicatif, adénovirus 5 codant les protéines S et N du SARS-CoV-2",False,VAC1176
VAC0699,IIBR's RECOMBINANT VSV-DeltaG-spike VACCINE,"Vaccin anti-covid 19 à vecteur viral réplicatif, virus de la stomatite vésiculaire codant la protéine de pointe du SARS-CoV-2",False,VAC1190
VAC0701,bacTRL-Spike,"Vaccin anti-covid 19 à ADN plasmidique, codant la protéine de pointe du SARS-CoV-2 véhiculée par Bifidobacterium longum, par voie orale",False,VAC1128
VAC0702,rRBD produced in CHO-cell chemically conjugate to tetanus toxoid,"Vaccin anti-covid 19 à sous-unité protéique, conjuguée à l'anatoxine tétanique",False,VAC1138
VAC0703,Adjuvanted protein subunit (RBD),"Vaccin anti-covid 19 à sous-unité protéique, avec adjuvant",False,VAC1138
VAC0705,INFLUSPLIT TETRA,"Vaccin contre la grippe saisonnière inactivé quadrivalent, à antigène de surface",False,VAC0938
VAC0706,FLUZONE QUADRIVALENT,"Vaccin contre la grippe saisonnière inactivé quadrivalent, à antigène de surface",False,VAC0938
VAC0707,Coronavirus SARS-CoV-2 inactivé,Vaccin anti-covid 19 à virus entier inactivé (culture sur cellules Vero),False,VAC1124
VAC0708,CORVax12,"Vaccin anti-covid 19 à ADN plasmidique, à protéine S avec ou sans la combinaison du plasmide IL-12p70",False,VAC1128
VAC0709,COVI-VAC,Vaccin anti-covid 19 vivant atténué,False,VAC1202
VAC0710,COVID-19 mRNA Vaccine BNT162b2,"Vaccin anti-covid 19 à ARNm, nom commercial initial, dosage adulte 30 microgrammes",False,VAC1150
VAC0711,"Vaccin Typhoïde conjugué, sans précision","Vaccin typhoïdique, antigène Vi conjugué à l'anatoxine tétanique",True,
VAC0712,"Vaccin Typhoïde et Hépatite A, sans précision",Vaccin typhoïdique combiné au vaccin contre l'hépatite A (entier inactivé),True,
VAC0713,"Vaccin Typhoïde polyosidique, sans précision",Vaccin typhoïdique polyosidique non conjugué (antigène capsulaire Vi),True,
VAC0714,"COVID-19 VACCINE (INACTIVATED, ADJUVANTED) VALNEVA","Vaccin entier inactivé cultivé sur cellules Vero, adjuvé avec CpG 1018 (cytosine phospho-guanine) en combinaison avec de l'hydroxyde d'aluminium - Autre nom : Valneva VLA2001",False,VAC1119
VAC0715,ERUCOV-VAC,Vaccin anti-covid 19 à virus entier inactivé,False,VAC1124
VAC0716,SARS-CoV-2-RBD-Fc fusion protein,Vaccin anti-covid 19 à sous-unité protéique,False,VAC1138
VAC0717,CIGB-669,Vaccin anti-covid 19 à sous-unité protéique (RBD + antigène de nucléocapside du virus de l'hépatite B),False,VAC1138
VAC0718,CIGB-66,Vaccin anti-covid 19 à sous-unité protéique (RBD + antigène de nucléocapside du virus de l'hépatite B),False,VAC1138
VAC0719,NANOCOVAX,"Vaccin anti-covid 19 à sous-unité protéique, protéine de pointe recombinante, avec adjuvant sans précision",False,VAC1113
VAC0720,S-268019,"Vaccin anti-covid 19 à sous-unité protéique, protéine de pointe recombinante, exprimée par baculovirus",False,VAC1113
VAC0721,AdimrSC-2f,"Vaccin anti-covid 19 à sous-unité protéique, adjuvé ou non par aluminium",False,VAC1138
VAC0722,Covigenix VAX-001,"Vaccin anti-covid 19 à ADN plasmidique, codant la protéine de la nucléocapside",False,VAC1128
VAC0723,GLS-5310,Vaccin anti-covid 19 à ADN plasmidique,False,VAC1128
VAC0724,ChulaCov19,"Vaccin anti-covid 19 à ARNm codant la protéine de pointe du SARS-CoV-2, en cours d'essai clinique (encapsulé dans une nanoparticule lipidique)",False,VAC1166
VAC0725,COH04S1,"Vaccin anti-covid 19 à vecteur non réplicatif, vaccine Ankara modifiée codant la protéine de pointe du SARS-CoV-2, contenant des fragments d'ADN codant pour la protéine spike et la nucleocapsid du SARS-CoV-2",False,VAC1189
VAC0726,AdCOVID,"Vaccin anti-covid 19 à vecteur viral non réplicatif, adénovirus codant la protéine de pointe du SARS-CoV-2",False,VAC1143
VAC0727,AdCLD-CoV19,"Vaccin anti-covid 19 à vecteur viral non réplicatif, adénovirus 5/35 codant la protéine de pointe du SARS-CoV-2",False,VAC1176
VAC0728,Covid-19/aAPC,Vaccin anti-covid-19 préparé en appliquant une modification du lentivirus avec des gènes d'immunomodulation et les minigènes viraux aux cellules présentatrices d'antigènes artificielles (aAPCs),False,VAC1186
VAC0729,LV-SMENP-DC vaccine,Vaccin anti-covid 19 à vecteur viral non replicatif avec cellules présentant l'antigène. Cellules dendritiques modifiées par un lentivirus exprimant un minigène synthétique basé sur des extraits de protéines virales du SARS-CoV-2. Ce vaccin est aussi administré avec des lymphocytes T recombinants spécifiques aux antigènes du SARS-CoV-2,False,VAC1142
VAC0730,Dendritic cell AV-COVID-19,Cellules dendritiques autologues incubées en présence de protéine S(spike) du SARS-CoV-2 avec ou sans GM-CSF,False,VAC1186
VAC0731,DITANRIX,"Vaccin diphtérique (anatoxine, dose réduite) et tétanique (anatoxine), dose adulte",False,VAC0920
VAC0732,COVAC-1 - COVAC-2,"Vaccin anti-covid 19 à sous-unité protéique, protéine de pointe recombinante, avec adjuvant (squalène)",False,VAC1113
VAC0733,HEPLISAV-B,"Vaccin recombinant contre l'hépatite B, dose adulte",False,VAC0915
VAC0734,POLIO BOOSTRIX,"Vaccin diphtérique (anatoxine, dose réduite), tétanique (anatoxine), coquelucheux (acellulaire multicomposé, 5 composants, dose réduite) et poliomyélitique (entier inactivé, trivalent), adsorbé",False,VAC0585
VAC0735,POLIOINFANRIX,"Vaccin pédiatrique diphtérique (anatoxine, dose standard), tétanique (anatoxine), coquelucheux (acellulaire multicomposé, dose standard) et poliomyélitique (entier inactivé, trivalent)",False,VAC0551
VAC0736,TRIAXIS POLIO,"Vaccin diphtérique (anatoxine, dose réduite), tétanique (anatoxine), coquelucheux (acellulaire multicomposé, 5 composants, dose réduite) et poliomyélitique (entier inactivé, trivalent), adsorbé",False,VAC0585
VAC0737,GBP510,"Vaccin anti-covid 19 à sous-unité protéique, protéine de pointe recombinante, avec adjuvant (AS03)",False,VAC1113
VAC0739,RAZI Cov Pars,"Vaccin anti-covid 19 à sous-unité protéique, protéine de pointe recombinante, avec adjuvant sans précision",False,VAC1113
VAC0740,PTX-COVID19-B,"Vaccin anti-covid 19 à ARNm codant la protéine de pointe du SARS-CoV-2, en cours d'essai clinique",False,VAC1166
VAC0741,COVID-eVax,"Vaccin anti-covid 19 à ADN plasmidique, codant la protéine de pointe du SARS-CoV-2",False,VAC1128
VAC0742,COVIGEN,Vaccin anti-covid 19 à ADN plasmidique,False,VAC1128
VAC0743,BBV154,"Vaccin anti-covid 19 à vecteur viral non réplicatif, adénovirus codant la protéine de pointe du SARS-CoV-2",False,VAC1143
VAC0744,COVID-19 inactivated vaccine,Vaccin anti-covid 19 à virus entier inactivé (culture sur cellules Vero),False,VAC1124
VAC0745,MF59 adjuvanted SARS-CoV-2 Sclamp vaccine,"Vaccin anti-covid 19 à sous-unité protéique, protéine de pointe recombinante, avec adjuvant (squalène)",False,VAC1113
VAC0752,COVISHIELD,"Vaccin anti-covid 19 à vecteur viral non réplicatif, adénovirus de chimpanzé ChadOx1 codant la protéine de pointe du SARS-CoV-2",False,VAC1170
VAC0753,Inactivated SARS-CoV-2 vaccine FAKHRAVAC (MIVAC),Vaccin anti-covid 19 à virus entier inactivé,False,VAC1124
VAC0754,Inactivated Koçak-19 Inaktif Adjuvant COVID-19 Vaccine,"Vaccin anti-covid 19 à virus entier inactivé, adjuvé (adjuvant non précisé)",False,VAC1124
VAC0755,Adjuvanted inactivated vaccine against SARS-CoV-2,"Vaccin anti-covid 19 à virus entier inactivé, adjuvé (adjuvant : hydroxyde d'aluminium + agoniste du TLR9 (CpG ODN)",False,VAC1124
VAC0756,MV-014-212,"Vaccin anti-covid 19 vivant atténué, exprimant la protéine de pointe du SARS-CoV-2",False,VAC1202
VAC0757,NBP 2001,"Vaccin anti-covid 19 à sous-unité protéique, protéine de pointe recombinante, avec adjuvant (hydroxyde d'aluminium)",False,VAC1113
VAC0758,SpFN COVID 19 vaccine + AFLQ,"Vaccin anti-covid 19 à sous-unité protéique, protéine de pointe recombinante, avec adjuvant (AFKQ : liposomal contenant de la saponine QS21)",False,VAC1113
VAC0759,EuCorVac-19,"Vaccin anti-covid 19 à sous-unité protéique, protéine de pointe recombinante, avec adjuvant sans précision",False,VAC1113
VAC0760,ReCOV,"COVID-19 vaccine, protein subunit, recombinant spike protein, with adjuvant unspecified",False,VAC1535
VAC0761,V-01,"Vaccin anti-covid 19 à sous-unité protéique, protéine de pointe recombinante, protéine de fusion",False,VAC1113
VAC0762,CoV2 SAM (LNP) vaccine,"Vaccin anti-covid 19 à ARNm auto-amplifiant (AAM) encapsulé dans une nanoparticule lipidique (NPL) et codant la protéine de pointe du SARS-CoV-2, en cours d'essai clinique",False,VAC1206
VAC0763,mRNA-1273.351,"Vaccin anti-covid 19 à ARNm codant la protéine de pointe du SARS-CoV-2 variant B.1.351, en cours d'essai clinique (encapsulé dans une nanoparticule lipidique)",False,VAC1166
VAC0764,MRT5500,"Vaccin anti-covid 19 à ARNm codant la protéine de pointe du SARS-CoV-2, en cours d'essai clinique",False,VAC1166
VAC0765,DS-5670a,"Vaccin anti-covid 19 à ARNm codant la protéine de pointe du SARS-CoV-2, en cours d'essai clinique",False,VAC1166
VAC0766,HDT-301,"Vaccin anti-covid 19 à ARNm codant la protéine de pointe du SARS-CoV-2, en cours d'essai clinique (encapsulé dans une nanoparticule lipidique)",False,VAC1166
VAC0767,ChAdV68 SAM-LNP rS-TCE GRITSTONE ONCOLOGY COVID-19 VACCINE,"Vaccins anti-covid 19 à adénovirus de chimpanzé et à ARNm auto-amplifiant : 
1. A vecteur viral non réplicatif, adénovirus de chimpanzé, sérotype 68 (ChAdV68), codant la protéine de pointe du SARS-CoV-2 (ChAdV68-S) et/ou la protéine de pointe plus des épitopes supplémentaires du SARS-CoV-2 reconnus par les cellules T (ChAdV68-S-TCE) et 2. A ARNm auto-amplifiant (SAM) dans des nanoparticules lipidiques (SAM-LNP) codant la protéine de pointe du SARS-CoV-2 (SAM-S) et/ou la protéine de pointe plus des épitopes supplémentaires du SARS-CoV-2 reconnus par les cellules T (SAM-S-TCE), vecteur SAM basé sur le virus de l'encéphalite équine du Venezuela (VEEV)",False,VAC1197
VAC0768,COVIVAC,"Vaccin anti-covid 19 à vecteur non réplicatif, virus de la maladie de Newcastle codant la protéine de pointe du SARS-CoV-2, avec ou sans adjuvant CpG 1018",False,VAC1139
VAC0769,SC-Ad6-1,"Vaccin anti-covid 19 à vecteur viral non réplicatif, adénovirus 6 codant la protéine de pointe du SARS-CoV-2",False,VAC1143
VAC0770,NDV-HXP-S,"Vaccin anti-covid 19 à vecteur viral réplicatif, virus de la maladie de Newcastle codant la protéine de pointe du SARS-CoV-2, avec ou sans adjuvant CpG 1018",False,VAC1207
