NUVA,label,comment,abstract,instanceOf
VAC0679,MEDIGEN-S-2P-CpH1018-COVID,"COVID-19 vaccine, protein subunit, recombinant spike protein, S-2P and CpG1018",False,VAC1144
VAC0680,COVILO SINOPHARM COVID-19 VACCINE,"COVID-19 vaccine, whole virion inactivated, Vero cell-cultured - Other names : SINOPHARM BBIBP-CorV COVID-19 ; COVID-19 Vaccine BIBP ; Hayat-vax",False,VAC1119
VAC0681,GRAd-COV2 COVID-19 Vaccine ReiThera,"COVID-19 vaccine, non-replicating adenoviral vector encoding the SARS-CoV-2 spike protein",False,VAC1143
VAC0682,FLUQUADRI,Quadrivalent inactivated seasonal influenza vaccine with surface antigens,False,VAC0938
VAC0683,EPIVACCORONA,"COVID-19 vaccine, protein subunit, recombinant spike protein",False,VAC1043
VAC0684,QazVac,"COVID-19 vaccine, whole virion inactivated",False,VAC1124
VAC0685,VIDPREVTYN BETA,"COVID-19 vaccine, protein subunit, recombinant spike protein, with ASO3 adjuvant. Other name: Sanofi-GSK Recombinant COVID-19 Vaccine.",False,VAC1043
VAC0686,MULTI-PEPTIDE-pVAC-COVID,"COVID-19 vaccine, protein subunit, recombinant spike protein, adapted to human major histocompatibility complex II molecules",False,VAC1043
VAC0687,UB-612 COVID-19 Vaccine,"COVID-19 vaccine, protein subunit, recombinant spike protein (based on S1 and S2 subunits of the Spike protein and M and N proteins of SARS-CoV-2)",False,VAC1043
VAC0688,Chinese-Influenza-intranasal-covid,"COVID-19 vaccine, replicating influenza virus vector, recombinant RBD protein, intranasal spray",False,VAC1173
VAC0689,CHINESE-RECOMBINANT-Sf9-COVID,"COVID-19 vaccine, protein subunit, recombinant spike protein, expressed by Baculovirus cultured on Sf9 cells",False,VAC1043
VAC0690,Chinese-Ad5-nCoV-covid,"COVID-19 vaccine, non-replicating adenovirus 5 vector encoding the SARS-CoV-2 spike protein",False,VAC1176
VAC0691,FINLAY-FR-1,"COVID-19 vaccine, protein subunit, recombinant spike protein",False,VAC1043
VAC0692,COVAXX,"COVID-19 vaccine, protein subunit",False,VAC1138
VAC0693,VXA-CoV2-1-Covid,"COVID-19 vaccine, non-replicating adenovirus 5 vector encoding the SARS-CoV-2 spike protein, adjuvanted, oral tableted",False,VAC1176
VAC0694,LMU-MVA-SARS-2-S-Covid,"COVID-19 vaccine, non-replicating modified Vaccinia Virus Ankara vector encoding the SARS-CoV-2 spike protein",False,VAC1189
VAC0695,RBD-HBsAg-VLPs-Covid,"COVID-19 vaccine, VLP, recombinant spike protein. The RBD antigen of SARS-Cov-2 is conjugated to the HBs antigen of hepatitis B virus",False,VAC1106
VAC0696,KCONVAC MINHAI COVID-19 VACCINE,"COVID-19 vaccine, whole virion inactivated (Vero cell culture)",False,VAC1124
VAC0697,V590 (COVID-19 Vaccine),"COVID-19 vaccine, replicating vesicular stomatitis virus vector encoding the SARS-CoV-2 spike protein",False,VAC1190
VAC0698,hAd5-COVID-19,"COVID-19 vaccine, non-replicating adenovirus 5 vector encoding the SARS-CoV-2 S and N protein",False,VAC1176
VAC0699,IIBR's RECOMBINANT VSV-DeltaG-spike VACCINE,"COVID-19 vaccine, replicating vesicular stomatitis virus vector encoding the SARS-CoV-2 spike protein",False,VAC1190
VAC0701,bacTRL-Spike,"COVID-19 plasmid DNA vaccine, encoding the spike protein of SARS-CoV-2 carried by Bifidobacterium longum, oral",False,VAC1128
VAC0702,rRBD produced in CHO-cell chemically conjugate to tetanus toxoid,"COVID-19 vaccine, protein subunit, conjugated to tetanus toxoid",False,VAC1138
VAC0703,Adjuvanted protein subunit (RBD),"COVID-19 vaccine, protein subunit, adjuvanted",False,VAC1138
VAC0705,INFLUSPLIT TETRA,Quadrivalent inactivated seasonal influenza vaccine with surface antigens,False,VAC0938
VAC0706,FLUZONE QUADRIVALENT,Quadrivalent inactivated seasonal influenza vaccine with surface antigens,False,VAC0938
VAC0707,Coronavirus SARS-CoV-2 inactivé,"COVID-19 vaccine, whole virion inactivated (Vero cell culture)",False,VAC1124
VAC0708,CORVax12,"COVID-19 plasmid DNA vaccine, S-protein with or without the IL-12p70 plasmid combination",False,VAC1128
VAC0709,COVI-VAC,"COVID-19 vaccine, live attenuated",False,VAC1202
VAC0710,COVID-19 mRNA Vaccine BNT162b2,"COVID-19 mRNA vaccine, initial trade name, adult dosage 30 micrograms",False,VAC1150
VAC0711,"Typhoid conjugate vaccine, unspecified",Polisacharydowa szczepionka skoniugowana przeciwko durowi brzusznemu,True,
VAC0712,"Typhoid-hepatitis A vaccine, unspecified",Skojarzona szczepionka przeciwko durowi brzusznemu i wirusowemu zapaleniu wątroby typu A,True,
VAC0713,"Typhoid polysaccharide vaccine, unspecified",Polisacharydowa szczepionka przeciwko durowi brzusznemu (antygen kapsulowy Vi),True,
VAC0714,"COVID-19 VACCINE (INACTIVATED, ADJUVANTED) VALNEVA","COVID-19 vaccine, whole virion inactivated, adjuvanted with CpG 10183 ! (cytosine phospho-guanine) a) in combination with aluminium hydroxide - Other name: Valneva VLA2001",False,VAC1119
VAC0715,ERUCOV-VAC,"COVID-19 vaccine, whole virion inactivated",False,VAC1124
VAC0716,SARS-CoV-2-RBD-Fc fusion protein,"COVID-19 vaccine, protein subunit",False,VAC1138
VAC0717,CIGB-669,"COVID-19 vaccine, protein subunit (RBD protein + hepatitis B virus core antigen)",False,VAC1138
VAC0718,CIGB-66,"COVID-19 vaccine, protein subunit (RBD protein + hepatitis B virus core antigen)",False,VAC1138
VAC0719,NANOCOVAX,"COVID-19 vaccine, protein subunit, recombinant spike protein",False,VAC1113
VAC0720,S-268019,"COVID-19 vaccine, protein subunit, recombinant spike protein, expressed by baculovirus",False,VAC1113
VAC0721,AdimrSC-2f,"COVID-19 vaccine, protein subunit, aluminium-adjuvanted and non-aluminium-adjuvanted",False,VAC1138
VAC0722,Covigenix VAX-001,"COVID-19 plasmid DNA vaccine, coding for the nucleocapsid protein",False,VAC1128
VAC0723,GLS-5310,COVID-19 plasmid DNA vaccine,False,VAC1128
VAC0724,ChulaCov19,"COVID-19 vaccine, mRNA encoding the SARS-CoV-2 spike protein, ongoing clinical trial (encapsulated in a lipid nanoparticle)",False,VAC1166
VAC0725,COH04S1,"COVID-19 vaccine, non-replicating modified Vaccinia Virus Ankara vector encoding the SARS-CoV-2 spike protein, containing DNA fragments encoding the spike protein and the nucleocapsid of SARS-CoV-2",False,VAC1189
VAC0726,AdCOVID,"COVID-19 vaccine, non-replicating adenoviral vector encoding the SARS-CoV-2 spike protein",False,VAC1143
VAC0727,AdCLD-CoV19,"COVID-19 vaccine, non-replicating adenovirus 5/35 vector encoding the SARS-CoV-2 spike protein",False,VAC1176
VAC0728,Covid-19/aAPC,COVID-19 vaccine prepared by applying lentivirus modification with immune modulatory genes and the viral minigenes to the artificial antigen presenting cells (aAPCs),False,VAC1186
VAC0729,LV-SMENP-DC vaccine,"COVID-19 vaccine, non-replicating viral vector, with antigen presenting cells. Lentivirus-modified dendritic cells expressing a synthetic minigene based on SARS-CoV-2 viral protein extracts. This vaccine is also administered with recombinant T cells specific for SARS-CoV-2 antigens",False,VAC1142
VAC0730,Dendritic cell AV-COVID-19,"COVID-19 vaccine, autologous dendritic cells loaded with antigens from SARS-CoV-2, with or without GM-CSF",False,VAC1186
VAC0731,DITANRIX,"Diphtheria vaccine (toxoid, reduced dose) and tetanus vaccine (toxoid), adult dose",False,VAC0920
VAC0732,COVAC-1 - COVAC-2,"COVID-19 vaccine, protein subunit, recombinant spike protein, with adjuvant (squalene)",False,VAC1113
VAC0733,HEPLISAV-B,"Recombinant hepatitis B vaccine, adult dose",False,VAC0915
VAC0734,POLIO BOOSTRIX,"Diphtheria toxoid (low dose), tetanus toxoid, pertussis (multicomponent acellular, 5 components, low dose) and inactivated polio (trivalent) vaccine, adsorbed",False,VAC0585
VAC0735,POLIOINFANRIX,"Diphtheria toxoid (standard dose), tetanus toxoid, pertussis (multicomponent acellular, standard dose) and inactivated polio (trivalent) pediatric vaccine",False,VAC0551
VAC0736,TRIAXIS POLIO,"Diphtheria toxoid (low dose), tetanus toxoid, pertussis (multicomponent acellular, 5 components, low dose) and inactivated polio (trivalent) vaccine, adsorbed",False,VAC0585
VAC0737,GBP510,"COVID-19 vaccine, protein subunit, recombinant spike protein, with adjuvant (AS03)",False,VAC1113
VAC0739,RAZI Cov Pars,"COVID-19 vaccine, protein subunit, recombinant spike protein, with adjuvant unspecidfied",False,VAC1113
VAC0740,PTX-COVID19-B,"COVID-19 vaccine, mRNA encoding the SARS-CoV-2 spike protein, ongoing clinical trial",False,VAC1166
VAC0741,COVID-eVax,"COVID-19 plasmid DNA vaccine, encoding the Spike protein of SARS-CoV-2",False,VAC1128
VAC0742,COVIGEN,COVID-19 plasmid DNA vaccine,False,VAC1128
VAC0743,BBV154,"COVID-19 vaccine, non-replicating adenoviral vector encoding the SARS-CoV-2 spike protein",False,VAC1143
VAC0744,COVID-19 inactivated vaccine,"COVID-19 vaccine, whole virion inactivated",False,VAC1124
VAC0745,MF59 adjuvanted SARS-CoV-2 Sclamp vaccine,"COVID-19 vaccine, protein subunit, recombinant spike protein, with adjuvant (squalene)",False,VAC1113
VAC0752,COVISHIELD,"COVID-19 vaccine, non-replicating chimpanzee adenoviral vector ChAdOx1 encoding the SARS-CoV-2 spike protein",False,VAC1170
VAC0753,Inactivated SARS-CoV-2 vaccine FAKHRAVAC (MIVAC),"COVID-19 vaccine, whole virion inactivated",False,VAC1124
VAC0754,Inactivated Koçak-19 Inaktif Adjuvant COVID-19 Vaccine,"COVID-19 vaccine, whole virion inactivated, adjuvanted (adjuvant unspecified)",False,VAC1124
VAC0755,Adjuvanted inactivated vaccine against SARS-CoV-2,"COVID-19 vaccine, whole virion inactivated, adjuvanted (adjuvant : aluminium hydroxide + TLR9 agonist (CpG ODN)",False,VAC1124
VAC0756,MV-014-212,"COVID-19 vaccine, live attenuated, expressing the SARS-CoV-2 spike protein",False,VAC1202
VAC0757,NBP 2001,"COVID-19 vaccine, protein subunit, recombinant spike protein, with adjuvant (aluminum hydroxide)",False,VAC1113
VAC0758,SpFN COVID 19 vaccine + AFLQ,"COVID-19 vaccine, protein subunit, recombinant spike protein, with adjuvant (AFKQ: liposomal containing saponin QS21)",False,VAC1113
VAC0759,EuCorVac-19,"COVID-19 vaccine, protein subunit, recombinant spike protein, with adjuvant unspecified",False,VAC1113
VAC0760,ReCOV,"COVID-19 vaccine, protein subunit, recombinant spike protein, with adjuvant unspecified",False,VAC1535
VAC0761,V-01,"COVID-19 vaccine, protein subunit, recombinant spike protein, fusion protein",False,VAC1113
VAC0762,CoV2 SAM (LNP) vaccine,"COVID-19 vaccine, self-amplifying mRNA (SAM) lipid nanoparticle (LNP) encoding the SARS-CoV-2 spike protein, ongoing clinical trial",False,VAC1206
VAC0763,mRNA-1273.351,"COVID-19 vaccine, mRNA encoding the SARS-CoV-2 variant B.1.351 spike protein, ongoing clinical trial (encapsulated in a lipid nanoparticle)",False,VAC1166
VAC0764,MRT5500,"COVID-19 vaccine, mRNA encoding the SARS-CoV-2 spike protein, ongoing clinical trial",False,VAC1166
VAC0765,DS-5670a,"COVID-19 vaccine, mRNA encoding the SARS-CoV-2 spike protein, ongoing clinical trial",False,VAC1166
VAC0766,HDT-301,"COVID-19 vaccine, mRNA encoding the SARS-CoV-2 spike protein, ongoing clinical trial (encapsulated in a lipid nanoparticle)",False,VAC1166
VAC0767,ChAdV68 SAM-LNP rS-TCE GRITSTONE ONCOLOGY COVID-19 VACCINE,"COVID-19 vaccine with chimpanzee adenovirus and self-amplifying mRNA: 1. A non-replicating viral vector, chimpanzee adenovirus, serotype 68 (ChAdV68), encoding the spike protein of SARS-CoV-2 (ChAdV68-S) and/or spike protein plus additional SARS-CoV-2 epitopes recognized by T cells (ChAdV68-S-TCE) and 2. A self-amplifying mRNA (SAM) in lipid nanoparticles (SAM-LNP) encoding SARS-CoV-2 spike protein (SAM-S) and/or spike protein plus additional SARS-CoV-2 epitopes recognized by T cells (SAM-S-TCE), SAM vector based on Venezuelan equine encephalitis virus (VEEV)",False,VAC1197
VAC0768,COVIVAC,"COVID-19 vaccine, non-replicating Newcastle disease virus vector encoding the SARS-CoV-2 spike protein, with or without CpG 1018 adjuvant",False,VAC1139
VAC0769,SC-Ad6-1,"COVID-19 vaccine, non-replicating adenoviral 6 vector encoding the SARS-CoV-2 spike protein",False,VAC1143
VAC0770,NDV-HXP-S,"COVID-19 vaccine, replicating Newcastle disease virus vector encoding the SARS-CoV-2 spike protein, with or without CpG 1018 adjuvant",False,VAC1207
VAC0771,VBI-2902a,"COVID-19 vaccine, VLP, recombinant spike protein, with adjuvant (aluminum phosphate)",False,VAC1106
VAC0772,SARS-CoV-2 VLP Vaccine,"COVID-19 vaccine, VLP, recombinant spike protein, expressed protein of SARS-CoV-2 unspecified, with adjuvants (aluminium of unspecified type + CpGODN-K3, a TLR9 agonist)",False,VAC1106
VAC0773,ABNCoV2,"COVID-19 vaccine, VLP, recombinant spike protein, with or without adjuvant MF56 (squalene)",False,VAC1106
VAC0774,"FSME-IMMUN 0,25 mL","Tick-borne encephalitis vaccine, whole-virus inactivated, pediatric dose",False,VAC1037
VAC0775,"DTwPHib, unspecified","Toksoid błoniczy (dawka standardowa), toksoid tężcowy, całokomórkowy inaktywowany krztusiec i haemophilus influenzae typu b (skoniugowana nieokreślona) szczepionka pediatryczna",True,
VAC0776,TETRABIK,"Diphtheria toxoid (standard dose), tetanus toxoid, pertussis (multicomponent acellular, standard dose) and inactivated polio (trivalent) pediatric vaccine",False,VAC0551
VAC0777,ADJUPANRIX,"Influenza A(H5N1) vaccine (fragmented virion, inactivated, adjuvanted)",False,VAC0084
VAC0778,VAXCHORA,Live attenuated cholera vaccine (attenuated V. cholerae strain CVD 103-HgR produced by recombinant DNA technology),False,VAC0806
VAC0779,BATREVAC,"Trivalent inactivated seasonal influenza vaccine, surface antigen",False,VAC0925
VAC0780,VAXNEUVANCE,"Pneumococcal polysaccharide conjugate vaccine, 15-valent, adsorbed, serotypes 1, 3, 4, 5, 6A, 6B, 7F, 9V, 14, 18C, 19A, 19F, 22F, 23F and 33F",False,VAC1239
VAC0781,RABIVAC,"Whole virion inactivated rabies vaccine, Flury LEP strain, purified chick embryo cell vaccine (PCECV), inactivated with ß-propiolactone",False,VAC0942
VAC0782,RASILVAX,"Whole virion inactivated rabies vaccine, Flury LEP strain, purified chick embryo cell vaccine (PCECV), inactivated with ß-propiolactone",False,VAC0942
VAC0783,R-COVI,"COVID-19 vaccine, non-replicating chimpanzee adenoviral vector ChAdOx1 encoding the SARS-CoV-2 spike protein",False,VAC1170
VAC0784,PERTAGEN,"Pertussis (multicomponent acellular, low dose) vaccine",False,VAC1232
VAC0785,BOOSTAGEN,"Diphtheria toxoid (low dose), tetanus toxoid and pertussis (multicomponent acellular, low dose) vaccine",False,VAC0610
VAC0786,PREVNAR 20,"Pneumococcal polysaccharide conjugate vaccine, 20-valent, adsorbed, serotypes 1, 3, 4, 5, 6A, 6B, 7F, 8, 9V, 10A, 11A, 12F, 14, 15B, 18C, 19A, 19F, 22F, 23F and 33F",False,VAC1163
VAC0787,"Diphtheria-Tetanus-Rubella, unspecified","Toksoid błoniczy (dawka nieokreślona), toksoid tężcowy i szczepionka przeciw różyczce (żywa atenuowana)",True,
VAC0788,"Hib-IPV, unspecified","Haemophilus influenzae typu b (skoniugowana, nieokreślona) i inaktywowana szczepionka przeciwko polio (trójwartościowa)",True,
VAC0789,COMVAC4,"Diphtheria toxoid (standard dose), tetanus toxoid, pertussis (whole-cell inactivated) and hepatitis B (recombinant) pediatric vaccine",False,VAC1208
VAC0790,"Diphtheria-Tetanus-Hepatitis B vaccine, unspecified","Toksydy błonicze (dawka nieokreślona), toksoid tężcowy i szczepionka przeciw wirusowemu zapaleniu wątroby typu B (rekombinowana)",True,
VAC0791,"Hexavalent Diphtheria-Tetanus-Pertussis-Polio-Hepatitis B-Hib vaccine, unspecified","Toksoid błoniczy (dawka standardowa), toksoid tężcowy, krztusiec (nieokreślony), Haemophilus influenzae typu b (skoniugowany, nieokreślony), inaktywowana szczepionka przeciw polio (trójwartościowa) i szczepionka przeciw wirusowemu zapaleniu wątroby typu B (rekombinowana) dla dzieci",True,
VAC0792,"Diphtheria-Tetanus-Pertussis-Polio-Hepatitis B pentavalent vaccine, unspecified","Toksoid błoniczy (dawka nieokreślona), toksoid tężcowy, acelularny lub całokomórkowy inaktywowany krztusiec (dawka nieokreślona), inaktywowana szczepionka przeciwko polio (trójwalentna) oraz szczepionka przeciwko wirusowemu zapaleniu wątroby typu B (rekombinowana)",True,
VAC0793,"Diph-T, unspecified",Diphtheria toxoid (low dose) and tetanus toxoid vaccine,False,VAC0920
VAC0794,"T-igT, unspecified",Szczepionka zawierająca toksoid tężcowy w połączeniu z immunoglobuliną tężcową,True,
VAC0795,"Acellular pertussis vaccine, unspecified","Acelularna szczepionka przeciw krztuścowi, dawka nieokreślona",True,
VAC0796,"Pertussis vaccine, unspecified",Szczepionka przeciwko krztuścowi (acelularna lub inaktywowana całokomórkowa),True,
VAC0797,"Diph-T-aP/ap, unspecified","Szczepionka zawierająca toksoid błoniczy (dawka nieokreślona), toksoid tężcowy i acelularny krztusiec (dawka nieokreślona)",True,
VAC0798,"Hib-MeningoC vaccine, unspecified",Haemophilus influenzae typu b i szczepionka skoniugowana przeciwko meningokokom typu C,True,
VAC0799,"DT-Hib vaccine, unspecified","Toksoid błoniczy (dawka standardowa), toksoid tężcowy i szczepionka pediatryczna przeciwko Haemophilus influenzae typu b (skoniugowana, nieokreślona)",True,
VAC0800,"Diphtheria-tetanus-pertussis-Hib vaccine, unspecified","Szczepionka pediatryczna przeciwko błonicy (dawka standardowa), toksoidowi tężcowemu, krztuścowi (acelularna dawka standardowa lub całkowicie inaktywowana) i Haemophilus influenzae typu b (skoniugowana, nieokreślona)",True,
VAC0801,"HepB-Hib, unspecified",Szczepionka przeciwko Haemophilus influenzae typu b i wirusowemu zapaleniu wątroby typu B,True,
VAC0802,"Monovalent oral polio vaccine - type unknown, unspecified","Szczepionka przeciwko polio (żywa, atenuowana, monowalentna), doustna",True,
VAC0803,Polio Sabin One and Three GSK,"Polio vaccine (live attenuated, bivalent) against poliovirus types 1 and 3, oral",False,VAC0600
VAC0804,"Anthrax vaccine, unspecified",Szczepionka przeciwko wąglikowi,True,
VAC0805,"Whole-cell inactivated cholera vaccine, unspecified","Inaktywowana, pełnokomórkowa szczepionka przeciwko cholerze do wstrzykiwań",True,
VAC0806,"Live attenuated cholera vaccine, unspecified",Żywa atenuowana szczepionka przeciwko cholerze,True,
VAC0807,"Cholera-Typhoid inactivated vaccine, unspecified","Inaktywowana, całokomórkowa szczepionka przeciwko cholerze w połączeniu z inaktywowaną, całokomórkową szczepionką przeciwko durowi brzusznemu, do wstrzykiwań",True,
VAC0808,"Hib-MenCY, unspecified",Haemophilus influenzae typu b oraz szczepionka skoniugowana przeciwko meningokokom C i Y,True,
